clearing_day,market,product,contract,tdate,bartime,mask,open,high,low,close,volume,value,vwap,market_cn,year
20200819,XDCE,EG,EG2105,20200818,21:06,5,0,4122.0,0,4122.0,1,41220,4122.0,大商所,2020
20200819,XDCE,L,L2010,20200818,21:01,5,0,7210.0,0,7200.0,35,1259300,7196.0,大商所,2020
20200819,XDCE,L,L2011,20200818,21:01,5,0,7215.0,0,7215.0,26,936175,7201.35,大商所,2020
20200819,XDCE,L,L2012,20200818,21:01,5,0,7200.0,0,7190.0,12,431300,7188.33,大商所,2020
20200819,XDCE,L,L2105,20200818,21:01,5,0,7150.0,0,7150.0,12,428400,7140.0,大商所,2020
20200819,XDCE,M,M2011,20200818,21:01,5,0,2895.0,0,2893.0,134,3876610,2892.99,大商所,2020
20200819,XDCE,M,M2103,20200818,21:01,5,0,2788.0,0,2787.0,4,111490,2787.25,大商所,2020
20200819,XDCE,PP,PP2010,20200818,21:01,5,0,7737.0,0,7734.0,18,696000,7733.33,大商所,2020
20200819,XDCE,PP,PP2011,20200818,21:01,5,0,7708.0,0,7698.0,11,423495,7699.91,大商所,2020
20200819,XDCE,PP,PP2012,20200818,21:01,5,0,7689.0,0,7689.0,8,307365,7684.12,大商所,2020
20200820,XDCE,EG,EG2010,20200819,21:03,5,0,3812.0,0,3812.0,1,38120,3812.0,大商所,2020
20200820,XDCE,EG,EG2011,20200819,21:06,5,0,3848.0,0,3844.0,10,384720,3847.2,大商所,2020
20200820,XDCE,EG,EG2012,20200819,21:03,5,0,3894.0,0,3894.0,1,38940,3894.0,大商所,2020
20200820,XDCE,J,J2010,20200819,21:01,5,0,2001.0,0,1998.5,29,5800300,2000.1,大商所,2020
20200820,XDCE,J,J2011,20200819,21:01,5,0,2004.0,0,2003.5,4,802050,2005.12,大商所,2020
20200820,XDCE,J,J2105,20200819,21:01,5,0,1925.0,0,1925.0,2,385600,1928.0,大商所,2020
20200820,XDCE,JM,JM2010,20200819,21:02,5,0,1199.5,0,1199.5,1,71970,1199.5,大商所,2020
20200820,XDCE,JM,JM2011,20200819,21:03,5,0,1210.5,0,1210.5,8,581430,1211.31,大商所,2020
20200820,XDCE,JM,JM2012,20200819,21:02,5,0,1209.5,0,1209.5,1,72570,1209.5,大商所,2020
20200820,XDCE,L,L2011,20200819,21:01,5,0,7125.0,0,7125.0,12,427725,7128.75,大商所,2020
20200820,XDCE,L,L2012,20200819,21:01,5,0,7130.0,0,7130.0,10,356425,7128.5,大商所,2020
20200820,XDCE,PP,PP2010,20200819,21:01,5,0,7677.0,0,7677.0,177,6791365,7673.86,大商所,2020
20200820,XDCE,PP,PP2011,20200819,21:01,5,0,7658.0,0,7655.0,135,5166475,7654.04,大商所,2020
20200820,XDCE,PP,PP2012,20200819,21:01,5,0,7635.0,0,7635.0,22,838420,7622.0,大商所,2020
20200820,XDCE,V,V2010,20200819,21:07,5,0,6690.0,0,6690.0,4,133800,6690.0,大商所,2020
20200820,XDCE,V,V2012,20200819,21:02,5,0,6650.0,0,6650.0,1,33250,6650.0,大商所,2020
20200821,XDCE,A,A2105,20200820,21:02,5,0,4541.0,0,4541.0,3,136230,4541.0,大商所,2020
20200821,XDCE,C,C2103,20200820,21:01,5,0,2341.0,0,2341.0,39,912230,2339.05,大商所,2020
20200821,XDCE,EG,EG2010,20200820,21:04,5,0,3783.0,0,3783.0,8,302470,3780.88,大商所,2020
20200821,XDCE,EG,EG2012,20200820,21:13,5,0,3853.0,0,3850.0,43,1655670,3850.39,大商所,2020
20200821,XDCE,EG,EG2105,20200820,21:11,5,0,4026.0,0,4026.0,2,80520,4026.0,大商所,2020
20200821,XDCE,JM,JM2010,20200820,21:02,5,0,1210.5,0,1210.5,62,4487340,1206.27,大商所,2020
20200821,XDCE,JM,JM2011,20200820,21:02,5,0,1220.0,0,1220.0,44,3208290,1215.26,大商所,2020
20200821,XDCE,L,L2010,20200820,21:01,5,0,7225.0,0,7215.0,52,1877625,7221.64,大商所,2020
20200821,XDCE,L,L2011,20200820,21:01,5,0,7250.0,0,7245.0,9,326675,7259.44,大商所,2020
20200821,XDCE,M,M2107,20200820,21:02,5,0,2759.0,0,2759.0,6,165850,2764.17,大商所,2020
20200821,XDCE,PP,PP2010,20200820,21:01,5,0,7734.0,0,7724.0,64,2474640,7733.25,大商所,2020
20200821,XDCE,PP,PP2011,20200820,21:02,5,0,7714.0,0,7704.0,5,192705,7708.2,大商所,2020
20200821,XDCE,PP,PP2012,20200820,21:01,5,0,7714.0,0,7703.0,18,694215,7713.5,大商所,2020
20200821,XDCE,V,V2010,20200820,21:01,5,0,6700.0,0,6695.0,31,1039550,6706.77,大商所,2020
20200821,XDCE,V,V2011,20200820,21:02,5,0,6695.0,0,6685.0,22,735500,6686.36,大商所,2020
20200821,XDCE,V,V2012,20200820,21:01,5,0,6675.0,0,6660.0,28,933525,6668.04,大商所,2020
20200824,XDCE,B,B2105,20200821,21:02,5,0,3219.0,0,3219.0,6,193050,3217.5,大商所,2020
20200824,XDCE,C,C2107,20200821,21:01,5,0,2367.0,0,2367.0,24,568220,2367.58,大商所,2020
20200824,XDCE,EB,EB2011,20200821,21:04,5,0,5472.0,0,5472.0,1,27360,5472.0,大商所,2020
20200824,XDCE,EG,EG2012,20200821,21:05,5,0,3850.0,0,3850.0,1,38500,3850.0,大商所,2020
20200824,XDCE,J,J2010,20200821,21:01,5,0,1964.5,0,1962.0,8,1570550,1963.19,大商所,2020
20200824,XDCE,J,J2011,20200821,21:01,5,0,1943.5,0,1941.0,3,582650,1942.17,大商所,2020
20200824,XDCE,JM,JM2105,20200821,21:11,5,0,1165.0,0,1165.0,1,69900,1165.0,大商所,2020
20200824,XDCE,V,V2010,20200821,21:01,5,0,6650.0,0,6650.0,8,266300,6657.5,大商所,2020
20200824,XDCE,V,V2011,20200821,21:01,5,0,6640.0,0,6640.0,3,99700,6646.67,大商所,2020
20200825,XDCE,C,C2107,20200824,21:02,5,0,2330.0,0,2330.0,14,326200,2330.0,大商所,2020
20200825,XDCE,EG,EG2012,20200824,21:01,5,0,3843.0,0,3841.0,6,230590,3843.17,大商所,2020
20200825,XDCE,JM,JM2010,20200824,21:03,5,0,1214.5,0,1214.5,1,72870,1214.5,大商所,2020
20200825,XDCE,L,L2010,20200824,21:01,5,0,7110.0,0,7110.0,24,850950,7091.25,大商所,2020
20200825,XDCE,L,L2011,20200824,21:01,5,0,7130.0,0,7130.0,24,853350,7111.25,大商所,2020
20200825,XDCE,PP,PP2011,20200824,21:04,5,0,7690.0,0,7690.0,1,38450,7690.0,大商所,2020
20200826,XDCE,EB,EB2010,20200825,21:03,5,0,5442.0,0,5442.0,7,190465,5441.86,大商所,2020
20200826,XDCE,EB,EB2011,20200825,21:04,5,0,5525.0,0,5525.0,1,27625,5525.0,大商所,2020
20200826,XDCE,EG,EG2010,20200825,21:01,5,0,3813.0,0,3800.0,64,2434860,3804.47,大商所,2020
20200826,XDCE,EG,EG2012,20200825,21:01,5,0,3876.0,0,3876.0,7,271280,3875.43,大商所,2020
20200826,XDCE,L,L2010,20200825,21:01,5,0,7205.0,0,7175.0,80,2874850,7187.12,大商所,2020
20200826,XDCE,L,L2011,20200825,21:01,5,0,7200.0,0,7200.0,19,684600,7206.32,大商所,2020
20200826,XDCE,L,L2012,20200825,21:01,5,0,7230.0,0,7215.0,12,433475,7224.58,大商所,2020
20200826,XDCE,L,L2105,20200825,21:01,5,0,7220.0,0,7205.0,24,864950,7207.92,大商所,2020
20200826,XDCE,PP,PP2010,20200825,21:01,5,0,7789.0,0,7778.0,38,1479715,7787.97,大商所,2020
20200826,XDCE,PP,PP2011,20200825,21:01,5,0,7758.0,0,7758.0,7,272070,7773.43,大商所,2020
20200827,XDCE,B,B2101,20200826,21:01,5,0,3420.0,0,3420.0,6,205160,3419.33,大商所,2020
20200827,XDCE,C,C2103,20200826,21:01,5,0,2323.0,0,2323.0,6,139380,2323.0,大商所,2020
20200827,XDCE,EB,EB2010,20200826,21:05,5,0,5369.0,0,5369.0,1,26845,5369.0,大商所,2020
20200827,XDCE,EG,EG2010,20200826,21:01,5,0,3812.0,0,3811.0,27,1028300,3808.52,大商所,2020
20200827,XDCE,EG,EG2011,20200826,21:01,5,0,3846.0,0,3846.0,25,960560,3842.24,大商所,2020
20200827,XDCE,L,L2011,20200826,21:01,5,0,7240.0,0,7240.0,4,144800,7240.0,大商所,2020
20200827,XDCE,L,L2012,20200826,21:01,5,0,7270.0,0,7270.0,24,871250,7260.42,大商所,2020
20200827,XDCE,PP,PP2011,20200826,21:02,5,0,7790.0,0,7785.0,2,77875,7787.5,大商所,2020
20200828,XDCE,C,C2107,20200827,21:01,5,0,2321.0,0,2321.0,32,743580,2323.69,大商所,2020
20200828,XDCE,JM,JM2010,20200827,21:01,5,0,1233.0,0,1233.0,7,517260,1231.57,大商所,2020
20200828,XDCE,JM,JM2011,20200827,21:01,5,0,1232.5,0,1232.5,8,591360,1232.0,大商所,2020
20200828,XDCE,L,L2012,20200827,21:03,5,0,7350.0,0,7350.0,2,73500,7350.0,大商所,2020
20200828,XDCE,PP,PP2011,20200827,21:01,5,0,7876.0,0,7875.0,3,118040,7869.33,大商所,2020
20200831,XDCE,C,C2011,20200828,21:01,5,0,2244.0,0,2243.0,73,1637520,2243.18,大商所,2020
20200831,XDCE,C,C2103,20200828,21:01,5,0,2289.0,0,2289.0,22,503920,2290.55,大商所,2020
20200831,XDCE,C,C2107,20200828,21:03,5,0,2326.0,0,2326.0,1,23260,2326.0,大商所,2020
20200831,XDCE,EB,EB2010,20200828,21:01,5,0,5439.0,0,5439.0,3,81545,5436.33,大商所,2020
20200831,XDCE,EB,EB2011,20200828,21:02,5,0,5532.0,0,5532.0,11,304245,5531.73,大商所,2020
20200831,XDCE,EG,EG2010,20200828,21:01,5,0,3836.0,0,3831.0,56,2146730,3833.45,大商所,2020
20200831,XDCE,EG,EG2011,20200828,21:01,5,0,3873.0,0,3868.0,58,2244320,3869.52,大商所,2020
20200831,XDCE,EG,EG2012,20200828,21:01,5,0,3912.0,0,3912.0,15,586720,3911.47,大商所,2020
20200831,XDCE,I,I2107,20200828,21:08,5,0,742.5,0,742.5,2,148500,742.5,大商所,2020
20200831,XDCE,L,L2012,20200828,21:01,5,0,7345.0,0,7345.0,24,880325,7336.04,大商所,2020
20200831,XDCE,PP,PP2011,20200828,21:02,5,0,7853.0,0,7853.0,4,157025,7851.25,大商所,2020
20200901,XDCE,EB,EB2010,20200831,21:03,5,0,5466.0,0,5456.0,3,81940,5462.67,大商所,2020
20200901,XDCE,EB,EB2011,20200831,21:02,5,0,5585.0,0,5580.0,3,83750,5583.33,大商所,2020
20200901,XDCE,EB,EB2012,20200831,21:02,5,0,5670.0,0,5665.0,3,85025,5668.33,大商所,2020
20200901,XDCE,EG,EG2011,20200831,21:01,5,0,3970.0,0,3970.0,41,1624180,3961.41,大商所,2020
20200901,XDCE,L,L2011,20200831,21:01,5,0,7455.0,0,7440.0,21,782200,7449.52,大商所,2020
20200901,XDCE,M,M2103,20200831,21:01,5,0,2859.0,0,2857.0,20,571460,2857.3,大商所,2020
20200901,XDCE,M,M2107,20200831,21:31,5,0,2829.0,0,2828.0,5,141420,2828.4,大商所,2020
20200901,XDCE,PP,PP2011,20200831,21:01,5,0,7940.0,0,7940.0,5,199030,7961.2,大商所,2020
20200902,XDCE,B,B2009,20200902,09:22,5,0,3449.0,0,3449.0,2,68980,3449.0,大商所,2020
20200902,XDCE,EB,EB2011,20200901,21:01,5,0,5598.0,0,5598.0,45,1259190,5596.4,大商所,2020
20200902,XDCE,EB,EB2012,20200901,21:01,5,0,5702.0,0,5702.0,25,709390,5675.12,大商所,2020
20200902,XDCE,EG,EG2011,20200901,21:02,5,0,4010.0,0,4000.0,53,2122370,4004.47,大商所,2020
20200902,XDCE,EG,EG2102,20200901,21:11,5,0,4110.0,0,4110.0,2,82200,4110.0,大商所,2020
20200902,XDCE,I,I2104,20200901,21:04,5,0,796.5,0,796.5,3,238950,796.5,大商所,2020
20200902,XDCE,J,J2103,20200901,21:36,5,0,1955.0,0,1955.0,10,1955350,1955.35,大商所,2020
20200902,XDCE,PP,PP2010,20200901,21:01,5,0,8012.0,0,8001.0,102,4080620,8001.22,大商所,2020
20200902,XDCE,PP,PP2011,20200901,21:02,5,0,7997.0,0,7997.0,14,558975,7985.36,大商所,2020
20200902,XDCE,PP,PP2102,20200901,21:01,5,0,7921.0,0,7921.0,11,434470,7899.45,大商所,2020
20200902,XDCE,V,V2011,20200901,21:01,5,0,6725.0,0,6725.0,7,235225,6720.71,大商所,2020
20200902,XDCE,V,V2103,20200901,21:13,5,0,6630.0,0,6630.0,1,33150,6630.0,大商所,2020
20200902,XDCE,V,V2104,20200902,10:53,5,0,6645.0,0,6645.0,1,33225,6645.0,大商所,2020
20200902,XDCE,Y,Y2011,20200901,21:01,5,0,6686.0,0,6676.0,20,1336120,6680.6,大商所,2020
20200902,XDCE,Y,Y2012,20200901,21:01,5,0,6668.0,0,6668.0,4,267560,6689.0,大商所,2020
20200903,XDCE,A,A2105,20200902,21:01,5,0,4478.0,0,4478.0,5,223760,4475.2,大商所,2020
20200903,XDCE,C,C2107,20200902,21:01,5,0,2350.0,0,2347.0,25,586800,2347.2,大商所,2020
20200903,XDCE,EG,EG2011,20200902,21:02,5,0,3991.0,0,3991.0,8,319280,3991.0,大商所,2020
20200903,XDCE,EG,EG2012,20200902,21:01,5,0,4020.0,0,4020.0,25,1007010,4028.04,大商所,2020
20200903,XDCE,J,J2103,20200902,21:16,5,0,1979.0,0,1979.0,12,2374800,1979.0,大商所,2020
20200903,XDCE,JM,JM2103,20200902,21:19,5,0,1251.5,0,1251.5,2,150180,1251.5,大商所,2020
20200903,XDCE,M,M2107,20200902,21:05,5,0,2816.0,0,2815.0,10,281510,2815.1,大商所,2020
20200903,XDCE,PP,PP2103,20200902,21:08,5,0,7976.0,0,7976.0,2,79735,7973.5,大商所,2020
20200903,XDCE,PP,PP2104,20200903,09:34,5,0,7957.0,0,7957.0,9,358065,7957.0,大商所,2020
20200903,XDCE,V,V2010,20200902,21:01,5,0,6775.0,0,6775.0,44,1490800,6776.36,大商所,2020
20200903,XDCE,V,V2102,20200902,21:16,5,0,6665.0,0,6665.0,14,466550,6665.0,大商所,2020
20200903,XDCE,V,V2104,20200902,21:39,5,0,6605.0,0,6605.0,2,66050,6605.0,大商所,2020
20200904,XDCE,B,B2107,20200904,13:41,5,0,3403.0,0,3403.0,2,68390,3419.5,大商所,2020
20200904,XDCE,C,C2107,20200903,21:01,5,0,2352.0,0,2352.0,75,1763100,2350.8,大商所,2020
20200904,XDCE,EB,EB2010,20200903,21:01,5,0,5416.0,0,5416.0,2,54255,5425.5,大商所,2020
20200904,XDCE,EB,EB2012,20200903,21:02,5,0,5616.0,0,5616.0,1,28080,5616.0,大商所,2020
20200904,XDCE,EG,EG2011,20200903,21:02,5,0,3965.0,0,3949.0,31,1227240,3958.84,大商所,2020
20200904,XDCE,EG,EG2102,20200903,21:01,5,0,4089.0,0,4089.0,13,531640,4089.54,大商所,2020
20200904,XDCE,EG,EG2103,20200903,21:05,5,0,4116.0,0,4116.0,3,123420,4114.0,大商所,2020
20200904,XDCE,J,J2102,20200903,21:01,5,0,2029.5,0,2029.5,7,1420950,2029.93,大商所,2020
20200904,XDCE,J,J2104,20200903,21:12,5,0,1993.0,0,1992.5,21,4185250,1992.98,大商所,2020
20200904,XDCE,L,L2102,20200903,21:01,5,0,7615.0,0,7615.0,52,1979050,7611.73,大商所,2020
20200904,XDCE,L,L2103,20200903,21:16,5,0,7605.0,0,7605.0,5,190125,7605.0,大商所,2020
20200904,XDCE,L,L2104,20200903,21:29,5,0,7615.0,0,7615.0,5,190275,7611.0,大商所,2020
20200904,XDCE,M,M2009,20200903,21:35,5,0,2917.0,0,2917.0,9,262530,2917.0,大商所,2020
20200904,XDCE,M,M2107,20200903,21:01,5,0,2840.0,0,2840.0,9,255080,2834.22,大商所,2020
20200904,XDCE,PP,PP2102,20200903,21:04,5,0,7988.0,0,7988.0,5,199650,7986.0,大商所,2020
20200904,XDCE,PP,PP2103,20200903,21:17,5,0,7939.0,0,7939.0,12,476340,7939.0,大商所,2020
20200904,XDCE,V,V2010,20200903,21:01,5,0,6760.0,0,6715.0,86,2891275,6723.9,大商所,2020
20200904,XDCE,V,V2012,20200903,21:01,5,0,6720.0,0,6680.0,67,2246975,6707.39,大商所,2020
20200904,XDCE,V,V2102,20200903,21:10,5,0,6640.0,0,6640.0,2,66400,6640.0,大商所,2020
20200904,XDCE,V,V2103,20200903,21:28,5,0,6590.0,0,6590.0,2,65900,6590.0,大商所,2020
20200904,XDCE,Y,Y2012,20200903,21:01,5,0,6786.0,0,6786.0,13,882580,6789.08,大商所,2020
20200907,XDCE,C,C2103,20200904,21:01,5,0,2334.0,0,2334.0,129,3008540,2332.2,大商所,2020
20200907,XDCE,EB,EB2010,20200904,21:01,5,0,5445.0,0,5445.0,2,54395,5439.5,大商所,2020
20200907,XDCE,EB,EB2011,20200904,21:01,5,0,5550.0,0,5550.0,71,1965700,5537.18,大商所,2020
20200907,XDCE,EB,EB2012,20200904,21:01,5,0,5651.0,0,5651.0,7,197170,5633.43,大商所,2020
20200907,XDCE,I,I2103,20200904,21:01,5,0,819.5,0,819.5,15,1224350,816.233,大商所,2020
20200907,XDCE,I,I2104,20200904,21:02,5,0,801.0,0,801.0,1,80100,801.0,大商所,2020
20200907,XDCE,J,J2010,20200904,21:03,5,0,2002.5,0,2002.5,1,200250,2002.5,大商所,2020
20200907,XDCE,P,P2102,20200904,21:01,5,0,5822.0,0,5822.0,19,1106020,5821.16,大商所,2020
20200907,XDCE,V,V2103,20200904,21:06,5,0,6525.0,0,6525.0,1,32625,6525.0,大商所,2020
20200907,XDCE,Y,Y2012,20200904,21:01,5,0,6730.0,0,6730.0,5,336460,6729.2,大商所,2020
20200908,XDCE,EG,EG2105,20200907,21:01,5,0,4132.0,0,4132.0,13,537050,4131.15,大商所,2020
20200908,XDCE,I,I2104,20200907,21:09,5,0,797.5,0,797.5,1,79750,797.5,大商所,2020
20200908,XDCE,JM,JM2012,20200908,09:06,5,0,1276.0,0,1276.0,1,76560,1276.0,大商所,2020
20200908,XDCE,JM,JM2102,20200907,21:01,5,0,1268.0,0,1268.0,11,836880,1268.0,大商所,2020
20200908,XDCE,JM,JM2103,20200907,21:16,5,0,1250.5,0,1250.5,1,75030,1250.5,大商所,2020
20200908,XDCE,L,L2102,20200907,21:01,5,0,7560.0,0,7555.0,26,982300,7556.15,大商所,2020
20200908,XDCE,L,L2103,20200907,21:03,5,0,7515.0,0,7515.0,5,187875,7515.0,大商所,2020
20200908,XDCE,M,M2107,20200907,21:03,5,0,2873.0,0,2873.0,12,344760,2873.0,大商所,2020
20200908,XDCE,V,V2102,20200907,21:01,5,0,6550.0,0,6550.0,11,360200,6549.09,大商所,2020
20200908,XDCE,V,V2103,20200907,21:11,5,0,6480.0,0,6480.0,80,2591750,6479.38,大商所,2020
20200908,XDCE,Y,Y2011,20200907,21:01,5,0,6756.0,0,6756.0,18,1216280,6757.11,大商所,2020
20200908,XDCE,Y,Y2108,20200907,21:47,5,0,6600.0,0,6600.0,1,66000,6600.0,大商所,2020
20200909,XDCE,EB,EB2011,20200908,21:01,5,0,5430.0,0,5430.0,33,895665,5428.27,大商所,2020
20200909,XDCE,EB,EB2012,20200908,21:01,5,0,5523.0,0,5515.0,20,552075,5520.75,大商所,2020
20200909,XDCE,EG,EG2102,20200908,21:02,5,0,4059.0,0,4059.0,28,1135610,4055.75,大商所,2020
20200909,XDCE,EG,EG2103,20200908,21:06,5,0,4076.0,0,4076.0,5,203800,4076.0,大商所,2020
20200909,XDCE,I,I2104,20200908,21:02,5,0,781.5,0,781.5,14,1094100,781.5,大商所,2020
20200909,XDCE,J,J2103,20200908,21:11,5,0,1957.0,0,1957.0,1,195700,1957.0,大商所,2020
20200909,XDCE,J,J2104,20200908,21:03,5,0,1943.0,0,1943.0,8,1554600,1943.25,大商所,2020
20200909,XDCE,JM,JM2102,20200908,21:01,5,0,1253.5,0,1252.5,30,2253870,1252.15,大商所,2020
20200909,XDCE,JM,JM2103,20200908,21:04,5,0,1238.0,0,1238.0,1,74280,1238.0,大商所,2020
20200909,XDCE,JM,JM2104,20200908,21:13,5,0,1225.5,0,1225.5,1,73530,1225.5,大商所,2020
20200909,XDCE,M,M2107,20200908,21:01,5,0,2865.0,0,2865.0,192,5485360,2856.96,大商所,2020
20200909,XDCE,M,M2108,20200908,21:07,5,0,2903.0,0,2903.0,7,203240,2903.43,大商所,2020
20200910,XDCE,B,B2105,20200909,21:05,5,0,3431.0,0,3431.0,1,34310,3431.0,大商所,2020
20200910,XDCE,C,C2103,20200909,21:01,5,0,2366.0,0,2366.0,85,2008900,2363.41,大商所,2020
20200910,XDCE,EB,EB2010,20200909,21:11,5,0,5321.0,0,5321.0,2,53210,5321.0,大商所,2020
20200910,XDCE,EB,EB2011,20200909,21:01,5,0,5409.0,0,5405.0,13,352195,5418.39,大商所,2020
20200910,XDCE,EB,EB2012,20200909,21:02,5,0,5506.0,0,5506.0,2,55055,5505.5,大商所,2020
20200910,XDCE,EG,EG2102,20200909,21:02,5,0,4035.0,0,4035.0,164,6616370,4034.37,大商所,2020
20200910,XDCE,EG,EG2103,20200909,21:12,5,0,4061.0,0,4060.0,31,1258850,4060.81,大商所,2020
20200910,XDCE,I,I2104,20200909,21:01,5,0,783.0,0,782.0,34,2659200,782.118,大商所,2020
20200910,XDCE,J,J2012,20200909,21:07,5,0,2003.0,0,2003.0,25,5007550,2003.02,大商所,2020
20200910,XDCE,J,J2102,20200909,21:01,5,0,1984.5,0,1982.0,62,12278650,1980.43,大商所,2020
20200910,XDCE,J,J2103,20200909,21:12,5,0,1969.0,0,1969.0,1,196900,1969.0,大商所,2020
20200910,XDCE,JM,JM2102,20200909,21:01,5,0,1249.0,0,1249.0,12,898560,1248.0,大商所,2020
20200910,XDCE,JM,JM2104,20200909,21:11,5,0,1225.5,0,1225.5,1,73530,1225.5,大商所,2020
20200910,XDCE,L,L2103,20200909,21:10,5,0,7455.0,0,7455.0,1,37275,7455.0,大商所,2020
20200910,XDCE,M,M2108,20200909,21:01,5,0,2905.0,0,2905.0,7,204040,2914.86,大商所,2020
20200910,XDCE,P,P2102,20200909,21:01,5,0,5840.0,0,5838.0,33,1925400,5834.55,大商所,2020
20200910,XDCE,PG,PG2102,20200909,21:11,5,0,3661.0,0,3657.0,7,512340,3659.57,大商所,2020
20200910,XDCE,PP,PP2103,20200909,21:04,5,0,7679.0,0,7676.0,12,460650,7677.5,大商所,2020
20200910,XDCE,PP,PP2104,20200909,21:01,5,0,7669.0,0,7669.0,4,153510,7675.5,大商所,2020
20200910,XDCE,V,V2102,20200909,21:01,5,0,6475.0,0,6475.0,46,1486125,6461.41,大商所,2020
20200910,XDCE,V,V2103,20200909,21:08,5,0,6425.0,0,6425.0,4,128500,6425.0,大商所,2020
20200910,XDCE,V,V2104,20200909,21:02,5,0,6430.0,0,6430.0,2,64300,6430.0,大商所,2020
20200910,XDCE,Y,Y2011,20200909,21:01,5,0,6792.0,0,6792.0,28,1900260,6786.64,大商所,2020
20200910,XDCE,Y,Y2107,20200909,21:01,5,0,6620.0,0,6620.0,4,264720,6618.0,大商所,2020
20200911,XDCE,C,C2103,20200910,21:01,5,0,2393.0,0,2390.0,8,191320,2391.5,大商所,2020
20200911,XDCE,EG,EG2102,20200910,21:01,5,0,3965.0,0,3963.0,7,277490,3964.14,大商所,2020
20200911,XDCE,EG,EG2103,20200910,21:06,5,0,3993.0,0,3993.0,2,79880,3994.0,大商所,2020
20200911,XDCE,J,J2102,20200910,21:01,5,0,1954.0,0,1950.0,47,9171200,1951.32,大商所,2020
20200911,XDCE,J,J2103,20200910,21:01,5,0,1936.5,0,1936.5,3,580850,1936.17,大商所,2020
20200911,XDCE,JM,JM2102,20200910,21:01,5,0,1243.5,0,1243.5,25,1860990,1240.66,大商所,2020
20200911,XDCE,JM,JM2103,20200910,21:11,5,0,1229.5,0,1229.5,33,2434410,1229.5,大商所,2020
20200911,XDCE,L,L2104,20200911,13:42,5,0,7290.0,0,7290.0,12,437400,7290.0,大商所,2020
20200911,XDCE,M,M2107,20200910,21:01,5,0,2870.0,0,2870.0,76,2179670,2867.99,大商所,2020
20200911,XDCE,M,M2108,20200910,21:17,5,0,2911.0,0,2911.0,1,29110,2911.0,大商所,2020
20200911,XDCE,PG,PG2101,20200910,21:01,5,0,3612.0,0,3605.0,146,10509900,3599.28,大商所,2020
20200911,XDCE,PP,PP2104,20200911,13:35,5,0,7553.0,0,7553.0,6,226590,7553.0,大商所,2020
20200911,XDCE,V,V2012,20200910,22:25,5,0,6670.0,0,6670.0,1,33350,6670.0,大商所,2020
20200911,XDCE,V,V2102,20200910,21:01,5,0,6580.0,0,6565.0,35,1152200,6584.0,大商所,2020
20200911,XDCE,V,V2104,20200911,10:50,5,0,6500.0,0,6500.0,1,32500,6500.0,大商所,2020
20200911,XDCE,Y,Y2011,20200910,21:01,5,0,6792.0,0,6782.0,36,2443580,6787.72,大商所,2020
20200914,XDCE,EB,EB2011,20200911,21:02,5,0,5462.0,0,5462.0,1,27310,5462.0,大商所,2020
20200914,XDCE,EB,EB2012,20200911,21:03,5,0,5577.0,0,5577.0,21,584340,5565.14,大商所,2020
20200914,XDCE,EG,EG2102,20200911,21:01,5,0,3962.0,0,3962.0,76,3008510,3958.57,大商所,2020
20200914,XDCE,I,I2107,20200911,22:54,5,0,750.5,0,750.5,1,75050,750.5,大商所,2020
20200914,XDCE,L,L2104,20200914,09:26,5,0,7315.0,0,7315.0,1,36575,7315.0,大商所,2020
20200914,XDCE,M,M2107,20200911,21:01,5,0,2904.0,0,2904.0,18,523100,2906.11,大商所,2020
20200914,XDCE,M,M2108,20200911,21:05,5,0,2952.0,0,2952.0,5,147520,2950.4,大商所,2020
20200914,XDCE,P,P2102,20200911,21:01,5,0,5838.0,0,5836.0,93,5427780,5836.32,大商所,2020
20200914,XDCE,P,P2103,20200911,21:03,5,0,5822.0,0,5816.0,3,174540,5818.0,大商所,2020
20200914,XDCE,PG,PG2101,20200911,21:01,5,0,3566.0,0,3560.0,90,6415540,3564.19,大商所,2020
20200914,XDCE,PP,PP2010,20200911,21:37,5,0,7849.0,0,7849.0,2,78490,7849.0,大商所,2020
20200914,XDCE,PP,PP2011,20200911,21:05,5,0,7817.0,0,7804.0,4,156155,7807.75,大商所,2020
20200914,XDCE,V,V2102,20200911,21:01,5,0,6570.0,0,6570.0,28,918725,6562.32,大商所,2020
20200914,XDCE,V,V2103,20200911,21:15,5,0,6510.0,0,6510.0,11,358050,6510.0,大商所,2020
20200914,XDCE,V,V2104,20200914,09:10,5,0,6485.0,0,6485.0,2,64850,6485.0,大商所,2020
20200914,XDCE,Y,Y2011,20200911,21:01,5,0,6820.0,0,6818.0,31,2112060,6813.1,大商所,2020
20200914,XDCE,Y,Y2107,20200911,21:01,5,0,6606.0,0,6604.0,15,991680,6611.2,大商所,2020
20200915,XDCE,EB,EB2011,20200914,21:02,5,0,5550.0,0,5550.0,15,415545,5540.6,大商所,2020
20200915,XDCE,EB,EB2012,20200914,21:02,5,0,5633.0,0,5632.0,8,225160,5629.0,大商所,2020
20200915,XDCE,EG,EG2010,20200914,21:01,5,0,3918.0,0,3905.0,83,3251840,3917.88,大商所,2020
20200915,XDCE,EG,EG2012,20200914,21:02,5,0,3996.0,0,3996.0,1,39960,3996.0,大商所,2020
20200915,XDCE,EG,EG2102,20200914,21:01,5,0,4039.0,0,4039.0,7,283870,4055.29,大商所,2020
