clearing_day,market,market_cn,product,contract,pre_bt,pre_vol,pre_close,pad_bt,pad_close,day0_bt,day0_open,day0_vol,dev_to_day_open,dev_to_padding,closer_to
20240611,XSGE,上期所,AG,AG2407,02:30,28,7845.0,02:29,8220.0,09:01,7845.0,540,0.0,0.04562043795620438,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2408,02:30,3592,7845.0,02:29,8221.0,09:01,7843.0,56989,0.0002550044625780951,0.045736528402870694,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2409,02:30,84,7880.0,02:29,8229.0,09:01,7884.0,2745,0.0005073566717402334,0.04241098553894762,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2410,02:30,400,7892.0,02:29,8227.0,09:01,7872.0,6970,0.002540650406504065,0.040719581864592194,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2411,02:30,3,7898.0,02:29,8244.0,09:01,7865.0,594,0.004195804195804196,0.04196991751576904,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2412,02:30,3152,7850.0,02:29,8249.0,09:01,7850.0,14321,0.0,0.04836949933325251,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2501,02:30,9,7944.0,02:29,8260.0,09:01,7888.0,682,0.007099391480730223,0.038256658595641646,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2502,02:30,81,7924.0,02:29,8261.0,09:01,7901.0,1371,0.0029110239210226553,0.04079409272485171,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2503,02:30,4,7958.0,02:29,8268.0,09:01,7904.0,247,0.0068319838056680165,0.03749395258829221,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2504,02:30,3,7964.0,02:29,8275.0,09:01,7912.0,314,0.006572295247724975,0.037583081570996976,当日日盘开盘价
20240611,XSGE,上期所,AG,AG2505,02:30,10,8014.0,02:29,8288.0,09:01,7919.0,361,0.011996464200025255,0.03305984555984556,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2406,01:00,80,21100.0,00:59,21180.0,09:01,21050.0,460,0.0023752969121140144,0.003777148253068933,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2407,01:00,372,21020.0,00:59,21220.0,09:01,21020.0,10905,0.0,0.00942507068803016,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2408,01:00,473,21050.0,00:59,21295.0,09:01,21060.0,8377,0.0004748338081671415,0.01150504813336464,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2409,01:00,144,21150.0,00:59,21330.0,09:01,21140.0,2785,0.0004730368968779565,0.008438818565400843,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2410,01:00,55,21245.0,00:59,21350.0,09:01,21245.0,482,0.0,0.004918032786885246,当日日盘开盘价
20240611,XSGE,上期所,AL,AL2411,01:00,100,21345.0,00:59,21355.0,09:01,21185.0,314,0.007552513570922822,0.0004682744088035589,padding价(前收盘)
20240611,XSGE,上期所,AO,AO2407,01:00,114,3784.0,,0.0,09:01,3795.0,3803,0.002898550724637681,,padding价(前收盘)
20240611,XSGE,上期所,AO,AO2408,01:00,59,3799.0,,0.0,09:01,3798.0,681,0.0002632964718272775,,padding价(前收盘)
20240611,XSGE,上期所,AO,AO2409,01:00,56,3820.0,,0.0,09:01,3821.0,1037,0.00026171159382360636,,padding价(前收盘)
20240611,XSGE,上期所,AO,AO2410,01:00,1,3851.0,,0.0,09:01,3844.0,52,0.0018210197710718003,,padding价(前收盘)
20240611,XSGE,上期所,AU,AU2408,02:30,284,548.84,02:29,562.3,09:01,548.84,6119,0.0,0.02393739996443166,当日日盘开盘价
20240611,XSGE,上期所,AU,AU2410,02:30,108,548.5,02:29,564.06,09:01,550.02,1486,0.002763535871422824,0.027585717831436277,当日日盘开盘价
20240611,XSGE,上期所,AU,AU2412,02:30,171,550.0,02:29,565.88,09:01,552.0,1415,0.0036231884057971015,0.02806248674630663,当日日盘开盘价
20240611,XSGE,上期所,AU,AU2502,02:30,5,555.96,02:29,567.48,09:01,554.36,186,0.002886211126343933,0.0203002748995559,当日日盘开盘价
20240611,XSGE,上期所,AU,AU2504,02:30,5,555.8,02:29,569.56,09:01,555.8,76,0.0,0.024158999929770334,当日日盘开盘价
20240611,XSGE,上期所,AU,AU2506,02:30,1,559.98,02:29,571.06,09:01,558.0,37,0.0035483870967742263,0.01940251462193102,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2406,01:00,5,80020.0,00:59,81200.0,09:01,80020.0,95,0.0,0.014532019704433498,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2407,01:00,174,80620.0,00:59,81530.0,09:01,80640.0,4668,0.000248015873015873,0.011161535631056053,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2408,01:00,640,80330.0,00:59,81720.0,09:01,80510.0,3189,0.0022357471121599803,0.017009300048947625,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2409,01:00,118,80700.0,00:59,81780.0,09:01,80740.0,2607,0.0004954173891503591,0.013206162876008804,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2410,01:00,7,80760.0,00:59,81880.0,09:01,80800.0,702,0.0004950495049504951,0.013678553981436248,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2411,01:00,2,81000.0,00:59,81910.0,09:01,81000.0,193,0.0,0.011109754608716884,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2412,01:00,43,80730.0,00:59,81920.0,09:01,81000.0,259,0.0033333333333333335,0.0145263671875,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2501,01:00,12,80400.0,00:59,81950.0,09:01,80950.0,132,0.0067943174799258805,0.018913971934106162,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2502,01:00,1,81130.0,00:59,81910.0,09:01,80610.0,38,0.006450812554273664,0.009522646807471615,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2503,01:00,2,80600.0,00:59,81830.0,09:01,80600.0,21,0.0,0.015031162165464988,当日日盘开盘价
20240611,XSGE,上期所,CU,CU2505,01:00,1,80600.0,00:59,81680.0,09:01,80600.0,24,0.0,0.013222331047992164,当日日盘开盘价
20240611,XSGE,上期所,NI,NI2407,01:00,369,140000.0,00:59,142770.0,09:01,140220.0,4339,0.0015689630580516332,0.01940183511942285,当日日盘开盘价
20240611,XSGE,上期所,NI,NI2408,01:00,68,140940.0,00:59,143180.0,09:01,140820.0,583,0.0008521516829995739,0.01564464310657913,当日日盘开盘价
20240611,XSGE,上期所,NI,NI2409,01:00,155,142010.0,00:59,143660.0,09:01,141530.0,1598,0.003391507100967993,0.011485451761102604,当日日盘开盘价
20240611,XSGE,上期所,NI,NI2410,01:00,20,142500.0,00:59,144250.0,09:01,142500.0,328,0.0,0.012131715771230503,当日日盘开盘价
20240611,XSGE,上期所,PB,PB2407,01:00,120,18790.0,00:59,18870.0,09:01,18770.0,1921,0.0010655301012253596,0.0042395336512983575,当日日盘开盘价
20240611,XSGE,上期所,PB,PB2408,01:00,508,18705.0,00:59,18850.0,09:01,18705.0,2595,0.0,0.007692307692307693,当日日盘开盘价
20240611,XSGE,上期所,PB,PB2409,01:00,47,18650.0,00:59,18770.0,09:01,18650.0,255,0.0,0.006393180607352157,当日日盘开盘价
20240611,XSGE,上期所,SN,SN2407,01:00,106,265600.0,00:59,267580.0,09:01,265500.0,1880,0.0003766478342749529,0.007399656177591748,当日日盘开盘价
20240611,XSGE,上期所,SN,SN2408,01:00,61,264630.0,00:59,268500.0,09:01,266000.0,724,0.005150375939849624,0.01441340782122905,当日日盘开盘价
20240611,XSGE,上期所,SN,SN2409,01:00,14,267640.0,00:59,269070.0,09:01,267500.0,357,0.0005233644859813084,0.005314602148139889,当日日盘开盘价
20240611,XSGE,上期所,SS,SS2406,01:00,12,13835.0,00:59,13835.0,09:01,13835.0,0,0.0,0.0,padding价(前收盘)
20240611,XSGE,上期所,SS,SS2407,01:00,6,13750.0,00:59,13900.0,09:01,13800.0,474,0.0036231884057971015,0.01079136690647482,当日日盘开盘价
20240611,XSGE,上期所,SS,SS2409,01:00,248,14170.0,00:59,14240.0,09:01,14170.0,6490,0.0,0.0049157303370786515,当日日盘开盘价
20240611,XSGE,上期所,SS,SS2501,01:00,8,14395.0,00:59,14525.0,09:01,14395.0,212,0.0,0.008950086058519793,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2406,01:00,35,23795.0,00:59,24120.0,09:01,23795.0,20,0.0,0.0134742951907131,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2407,01:00,308,23780.0,00:59,24165.0,09:01,23825.0,5247,0.001888772298006296,0.015932133250569004,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2408,01:00,118,23910.0,00:59,24195.0,09:01,23900.0,2908,0.00041841004184100416,0.011779293242405457,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2409,01:00,24,23900.0,00:59,24175.0,09:01,23880.0,1169,0.0008375209380234506,0.011375387797311272,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2410,01:00,6,23850.0,00:59,24115.0,09:01,23800.0,199,0.0021008403361344537,0.01098901098901099,当日日盘开盘价
20240611,XSGE,上期所,ZN,ZN2411,01:00,1,23800.0,00:59,24075.0,09:01,23800.0,39,0.0,0.01142263759086189,当日日盘开盘价
20240611,XSIE,能源中心,BC,BC2407,01:00,20,71860.0,00:59,72660.0,09:01,71660.0,585,0.0027909572983533353,0.011010184420589045,当日日盘开盘价
20240611,XSIE,能源中心,BC,BC2408,01:00,18,71410.0,00:59,72790.0,09:01,71410.0,335,0.0,0.01895864816595686,当日日盘开盘价
20240611,XSIE,能源中心,SC,SC2407,02:30,98,598.8,02:29,583.9,09:01,598.6,2835,0.00033411293017028364,0.02551806816235653,当日日盘开盘价
20240611,XSIE,能源中心,SC,SC2408,02:30,52,596.0,02:29,582.6,09:01,596.8,1230,0.0013404825737264655,0.02300034328870576,当日日盘开盘价
20240611,XSIE,能源中心,SC,SC2409,02:30,10,595.0,02:29,582.1,09:01,595.0,331,0.0,0.022161140697474623,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2409,02:30,24,7348.0,02:29,7348.0,09:01,7348.0,0,0.0,0.0,padding价(前收盘)
20240918,XSGE,上期所,AG,AG2410,02:30,116,7521.0,02:29,7399.0,09:01,7511.0,1058,0.0013313806417254693,0.016488714691174484,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2411,02:30,8,7522.0,02:29,7411.0,09:01,7522.0,284,0.0,0.014977735798137904,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2412,02:30,1769,7527.0,02:29,7424.0,09:01,7520.0,20890,0.0009308510638297873,0.013873922413793104,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2501,02:30,53,7531.0,02:29,7436.0,09:01,7531.0,696,0.0,0.01277568585260893,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2502,02:30,81,7550.0,02:29,7444.0,09:01,7542.0,2513,0.0010607265977194379,0.014239656098871574,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2503,02:30,4,7551.0,02:29,7459.0,09:01,7551.0,297,0.0,0.01233409304196273,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2504,02:30,3,7601.0,02:29,7468.0,09:01,7600.0,186,0.00013157894736842105,0.0178093197643278,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2505,02:30,4,7573.0,02:29,7477.0,09:01,7573.0,169,0.0,0.012839374080513576,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2506,02:30,18,7583.0,02:29,7490.0,09:01,7583.0,195,0.0,0.012416555407209613,当日日盘开盘价
20240918,XSGE,上期所,AG,AG2508,02:30,3,7630.0,02:29,7506.0,09:01,7620.0,139,0.0013123359580052493,0.0165201172395417,当日日盘开盘价
20240918,XSGE,上期所,AL,AL2410,01:00,421,19900.0,00:59,19745.0,09:01,19930.0,7224,0.0015052684395383843,0.00785008863003292,当日日盘开盘价
20240918,XSGE,上期所,AL,AL2411,01:00,632,20050.0,00:59,19755.0,09:01,20010.0,8051,0.001999000499750125,0.014932928372563908,当日日盘开盘价
20240918,XSGE,上期所,AL,AL2412,01:00,40,19980.0,00:59,19755.0,09:01,19955.0,2077,0.0012528188423953897,0.011389521640091117,当日日盘开盘价
20240918,XSGE,上期所,AL,AL2501,01:00,16,19990.0,00:59,19760.0,09:01,19955.0,658,0.0017539463793535455,0.011639676113360324,当日日盘开盘价
20240918,XSGE,上期所,AL,AL2502,01:00,1,19910.0,00:59,19790.0,09:01,19910.0,105,0.0,0.00606366851945427,当日日盘开盘价
20240918,XSGE,上期所,AO,AO2410,01:00,87,4035.0,,0.0,09:01,4020.0,2288,0.0037313432835820895,,padding价(前收盘)
20240918,XSGE,上期所,AO,AO2411,01:00,559,4030.0,,0.0,09:01,4026.0,5020,0.0009935419771485345,,padding价(前收盘)
20240918,XSGE,上期所,AO,AO2412,01:00,180,4001.0,,0.0,09:01,3983.0,1669,0.0045192066281697215,,padding价(前收盘)
20240918,XSGE,上期所,AO,AO2501,01:00,136,3892.0,,0.0,09:01,3891.0,1517,0.00025700334104343357,,padding价(前收盘)
20240918,XSGE,上期所,AU,AU2410,02:30,93,584.88,02:29,583.58,09:01,584.86,1321,3.419621789826934e-05,0.0022276294595427438,当日日盘开盘价
20240918,XSGE,上期所,AU,AU2412,02:30,119,586.32,02:29,585.44,09:01,586.42,1386,0.00017052624398879483,0.0015031429352281966,当日日盘开盘价
20240918,XSGE,上期所,AU,AU2502,02:30,7,589.04,02:29,587.18,09:01,588.9,208,0.00023773136355915498,0.0031676828229844577,当日日盘开盘价
20240918,XSGE,上期所,AU,AU2506,02:30,4,592.74,02:29,590.38,09:01,592.74,38,0.0,0.00399742538703888,当日日盘开盘价
20240918,XSGE,上期所,AU,AU2508,02:30,1,593.74,02:29,592.12,09:01,593.74,4,0.0,0.002735931905694799,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2409,01:00,5,74410.0,00:59,73970.0,09:01,74410.0,0,0.0,0.0059483574422063,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2410,01:00,468,74610.0,00:59,73960.0,09:01,74600.0,3098,0.00013404825737265417,0.008788534342888048,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2411,01:00,244,74500.0,00:59,73920.0,09:01,74500.0,2288,0.0,0.007846320346320346,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2412,01:00,137,74400.0,00:59,73880.0,09:01,74490.0,1558,0.0012082158679017317,0.007038440714672442,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2501,01:00,80,74320.0,00:59,73820.0,09:01,74450.0,689,0.0017461383478844861,0.00677323218639935,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2502,01:00,40,74220.0,00:59,73820.0,09:01,74220.0,107,0.0,0.00541858574911948,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2503,01:00,40,74250.0,00:59,73910.0,09:01,74250.0,90,0.0,0.004600189419564335,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2504,01:00,40,74170.0,00:59,73920.0,09:01,74170.0,42,0.0,0.003382034632034632,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2505,01:00,40,74160.0,00:59,73920.0,09:01,74160.0,33,0.0,0.003246753246753247,当日日盘开盘价
20240918,XSGE,上期所,CU,CU2506,01:00,40,74140.0,00:59,73840.0,09:01,74140.0,8,0.0,0.004062838569880823,当日日盘开盘价
20240918,XSGE,上期所,NI,NI2410,01:00,81,124410.0,00:59,124110.0,09:01,124410.0,1951,0.0,0.00241721053903795,当日日盘开盘价
20240918,XSGE,上期所,NI,NI2411,01:00,33,125000.0,00:59,124420.0,09:01,124650.0,577,0.002807862013638187,0.004661629963028452,当日日盘开盘价
20240918,XSGE,上期所,NI,NI2412,01:00,13,125000.0,00:59,124790.0,09:01,125000.0,167,0.0,0.001682827149611347,当日日盘开盘价
20240918,XSGE,上期所,NI,NI2501,01:00,32,125200.0,00:59,125150.0,09:01,125300.0,207,0.0007980845969672786,0.00039952057530962844,padding价(前收盘)
20240918,XSGE,上期所,PB,PB2410,01:00,165,16555.0,00:59,16715.0,09:01,16555.0,2156,0.0,0.009572240502542627,当日日盘开盘价
20240918,XSGE,上期所,PB,PB2411,01:00,26,16600.0,00:59,16700.0,09:01,16580.0,786,0.0012062726176115801,0.005988023952095809,当日日盘开盘价
20240918,XSGE,上期所,SN,SN2410,01:00,191,258300.0,00:59,257470.0,09:01,258330.0,1350,0.00011613053071652537,0.0032236765448401756,当日日盘开盘价
20240918,XSGE,上期所,SN,SN2411,01:00,10,259180.0,00:59,257780.0,09:01,258840.0,1069,0.0013135527739143872,0.005430987663899449,当日日盘开盘价
20240918,XSGE,上期所,SN,SN2412,01:00,1,258800.0,00:59,257590.0,09:01,258740.0,175,0.0002318930200200974,0.004697387320936372,当日日盘开盘价
20240918,XSGE,上期所,SS,SS2410,01:00,576,13250.0,00:59,13320.0,09:01,13250.0,187,0.0,0.005255255255255256,当日日盘开盘价
20240918,XSGE,上期所,SS,SS2411,01:00,183,13350.0,00:59,13350.0,09:01,13350.0,2186,0.0,0.0,padding价(前收盘)
20240918,XSGE,上期所,SS,SS2412,01:00,10,13340.0,00:59,13370.0,09:01,13340.0,356,0.0,0.002243829468960359,当日日盘开盘价
20240918,XSGE,上期所,SS,SS2501,01:00,2,13445.0,00:59,13445.0,09:01,13445.0,90,0.0,0.0,padding价(前收盘)
20240918,XSGE,上期所,ZN,ZN2409,01:00,10,24020.0,00:59,23900.0,09:01,24020.0,15,0.0,0.00502092050209205,当日日盘开盘价
20240918,XSGE,上期所,ZN,ZN2410,01:00,338,24045.0,00:59,23830.0,09:01,24060.0,4577,0.0006234413965087282,0.00902224087284935,当日日盘开盘价
20240918,XSGE,上期所,ZN,ZN2411,01:00,141,23875.0,00:59,23650.0,09:01,23880.0,3823,0.00020938023450586265,0.009513742071881607,当日日盘开盘价
20240918,XSGE,上期所,ZN,ZN2412,01:00,43,23750.0,00:59,23385.0,09:01,23670.0,1361,0.0033798056611744824,0.015608295916185589,当日日盘开盘价
20240918,XSGE,上期所,ZN,ZN2501,01:00,9,23350.0,00:59,23170.0,09:01,23350.0,285,0.0,0.007768666378938282,当日日盘开盘价
20240918,XSIE,能源中心,BC,BC2410,01:00,9,66270.0,00:59,65580.0,09:01,66270.0,278,0.0,0.010521500457456541,当日日盘开盘价
20240918,XSIE,能源中心,BC,BC2411,01:00,2,66350.0,00:59,65580.0,09:01,66490.0,178,0.00210557978643405,0.011741384568465995,当日日盘开盘价
20240918,XSIE,能源中心,SC,SC2410,02:30,122,523.6,02:29,513.1,09:01,523.4,1576,0.00038211692777998755,0.020463847203274214,当日日盘开盘价
20240918,XSIE,能源中心,SC,SC2411,02:30,59,520.7,02:29,513.6,09:01,522.5,3003,0.003444976076554937,0.013823987538940853,当日日盘开盘价
20240918,XSIE,能源中心,SC,SC2412,02:30,12,517.7,02:29,510.0,09:01,518.9,454,0.0023125843129696124,0.015098039215686363,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2411,02:30,1,7803.0,02:29,7772.0,09:01,7806.0,171,0.0003843197540353574,0.003988677303139475,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2412,02:30,1417,7826.0,02:29,7793.0,09:01,7826.0,13707,0.0,0.004234569485435647,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2501,02:30,4,7836.0,02:29,7806.0,09:01,7836.0,532,0.0,0.003843197540353574,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2502,02:30,67,7845.0,02:29,7819.0,09:01,7845.0,2146,0.0,0.003325233405806369,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2504,02:30,2,7852.0,02:29,7841.0,09:01,7856.0,336,0.0005091649694501018,0.0014028822854227777,当日日盘开盘价
20241008,XSGE,上期所,AG,AG2506,02:30,40,7862.0,02:29,7862.0,09:01,7886.0,726,0.003043367993913264,0.0,padding价(前收盘)
20241008,XSGE,上期所,AL,AL2411,01:00,1280,20600.0,00:59,20460.0,09:01,20605.0,4987,0.0002426595486532395,0.006842619745845552,当日日盘开盘价
20241008,XSGE,上期所,AL,AL2412,01:00,138,20740.0,00:59,20510.0,09:01,20735.0,3326,0.00024113817217265494,0.01121404193076548,当日日盘开盘价
20241008,XSGE,上期所,AL,AL2501,01:00,15,20665.0,00:59,20515.0,09:01,20665.0,1035,0.0,0.007311723129417499,当日日盘开盘价
20241008,XSGE,上期所,AL,AL2502,01:00,5,20665.0,00:59,20540.0,09:01,20665.0,209,0.0,0.006085686465433301,当日日盘开盘价
20241008,XSGE,上期所,AO,AO2411,01:00,844,4279.0,,0.0,09:01,4279.0,5013,0.0,,padding价(前收盘)
20241008,XSGE,上期所,AO,AO2412,01:00,31,4250.0,,0.0,09:01,4250.0,1281,0.0,,padding价(前收盘)
20241008,XSGE,上期所,AO,AO2501,01:00,57,4118.0,,0.0,09:01,4118.0,2496,0.0,,padding价(前收盘)
20241008,XSGE,上期所,AO,AO2505,01:00,1,3800.0,,0.0,09:01,3800.0,16,0.0,,padding价(前收盘)
20241008,XSGE,上期所,AU,AU2412,02:30,119,598.0,02:29,596.72,09:01,597.96,3312,6.689410662914513e-05,0.0021450596594717332,当日日盘开盘价
20241008,XSGE,上期所,AU,AU2502,02:30,17,599.12,02:29,598.58,09:01,599.62,537,0.0008338614455822021,0.000902135052958608,当日日盘开盘价
20241008,XSGE,上期所,AU,AU2504,02:30,4,600.3,02:29,600.32,09:01,601.2,158,0.0014970059880241033,3.3315565032142015e-05,padding价(前收盘)
20241008,XSGE,上期所,AU,AU2506,02:30,6,602.5,02:29,602.2,09:01,603.0,74,0.0008291873963515755,0.0004981733643307115,padding价(前收盘)
20241008,XSGE,上期所,AU,AU2508,02:30,4,603.86,02:29,603.5,09:01,604.86,46,0.001653275138048474,0.0005965202982601718,padding价(前收盘)
20241008,XSGE,上期所,CU,CU2410,01:00,300,78720.0,00:59,78930.0,09:01,78830.0,1185,0.0013954078396549536,0.0026605853287723297,当日日盘开盘价
20241008,XSGE,上期所,CU,CU2411,01:00,218,78980.0,00:59,78830.0,09:01,79030.0,3929,0.0006326711375427053,0.001902828872256755,当日日盘开盘价
20241008,XSGE,上期所,CU,CU2412,01:00,54,78810.0,00:59,78800.0,09:01,78820.0,2102,0.0001268713524486171,0.0001269035532994924,当日日盘开盘价
20241008,XSGE,上期所,CU,CU2501,01:00,23,78730.0,00:59,78770.0,09:01,78870.0,459,0.0017750729047800178,0.000507807540941983,padding价(前收盘)
20241008,XSGE,上期所,CU,CU2502,01:00,9,78700.0,00:59,78890.0,09:01,78750.0,173,0.0006349206349206349,0.002408416782862213,当日日盘开盘价
20241008,XSGE,上期所,CU,CU2503,01:00,3,78590.0,00:59,78900.0,09:01,78690.0,41,0.0012708095056551023,0.0039290240811153355,当日日盘开盘价
20241008,XSGE,上期所,NI,NI2411,01:00,289,138210.0,00:59,132900.0,09:01,138800.0,6802,0.004250720461095101,0.0399548532731377,当日日盘开盘价
20241008,XSGE,上期所,NI,NI2412,01:00,84,137790.0,00:59,133200.0,09:01,138170.0,3314,0.002750235217485706,0.03445945945945946,当日日盘开盘价
20241008,XSGE,上期所,NI,NI2501,01:00,214,145200.0,00:59,133720.0,09:01,140130.0,2069,0.036180689359880114,0.08585103200717918,当日日盘开盘价
20241008,XSGE,上期所,PB,PB2411,01:00,351,17090.0,00:59,17055.0,09:01,17070.0,2915,0.0011716461628588166,0.0020521841102316037,当日日盘开盘价
20241008,XSGE,上期所,PB,PB2412,01:00,19,17295.0,00:59,17095.0,09:01,17145.0,1142,0.008748906386701663,0.011699327288680901,当日日盘开盘价
20241008,XSGE,上期所,PB,PB2501,01:00,4,17575.0,00:59,17100.0,09:01,17160.0,269,0.024184149184149184,0.027777777777777776,当日日盘开盘价
20241008,XSGE,上期所,SN,SN2410,01:00,18,266520.0,00:59,266000.0,09:01,266520.0,44,0.0,0.001954887218045113,当日日盘开盘价
20241008,XSGE,上期所,SN,SN2411,01:00,359,269200.0,00:59,265160.0,09:01,269130.0,2330,0.0002600973507226991,0.015236083873887463,当日日盘开盘价
20241008,XSGE,上期所,SN,SN2412,01:00,25,268740.0,00:59,265540.0,09:01,269140.0,912,0.0014862153526045924,0.01205091511636665,当日日盘开盘价
20241008,XSGE,上期所,SN,SN2501,01:00,9,268000.0,00:59,265440.0,09:01,269260.0,211,0.004679491940874991,0.009644364074743821,当日日盘开盘价
20241008,XSGE,上期所,SS,SS2410,01:00,60,13935.0,00:59,13900.0,09:01,13935.0,0,0.0,0.002517985611510791,当日日盘开盘价
20241008,XSGE,上期所,SS,SS2411,01:00,811,14210.0,00:59,13930.0,09:01,14210.0,6149,0.0,0.020100502512562814,当日日盘开盘价
20241008,XSGE,上期所,SS,SS2412,01:00,359,14250.0,00:59,14000.0,09:01,14250.0,4838,0.0,0.017857142857142856,当日日盘开盘价
20241008,XSGE,上期所,SS,SS2501,01:00,53,14260.0,00:59,14035.0,09:01,14260.0,1291,0.0,0.016031350195938723,当日日盘开盘价
20241008,XSGE,上期所,ZN,ZN2410,01:00,5,25500.0,00:59,25180.0,09:01,25610.0,75,0.004295197188598204,0.012708498808578236,当日日盘开盘价
20241008,XSGE,上期所,ZN,ZN2411,01:00,1179,25640.0,00:59,25120.0,09:01,25645.0,6664,0.00019496977968414895,0.020700636942675158,当日日盘开盘价
20241008,XSGE,上期所,ZN,ZN2412,01:00,508,26070.0,00:59,25065.0,09:01,25680.0,3091,0.015186915887850467,0.04009575104727708,当日日盘开盘价
20241008,XSGE,上期所,ZN,ZN2501,01:00,54,25185.0,00:59,24925.0,09:01,25335.0,1112,0.005920663114268798,0.010431293881644935,当日日盘开盘价
20241008,XSIE,能源中心,BC,BC2411,01:00,21,70700.0,00:59,70250.0,09:01,70700.0,422,0.0,0.006405693950177936,当日日盘开盘价
20241008,XSIE,能源中心,BC,BC2412,01:00,1,69930.0,00:59,70330.0,09:01,70590.0,32,0.009349766255843604,0.005687473339968719,padding价(前收盘)
20241008,XSIE,能源中心,SC,SC2411,02:30,208,580.1,02:29,543.5,09:01,580.1,347,0.0,0.06734130634774613,当日日盘开盘价
20241008,XSIE,能源中心,SC,SC2412,02:30,251,562.5,02:29,522.2,09:01,562.5,133,0.0,0.07717349674454223,当日日盘开盘价
20241008,XSIE,能源中心,SC,SC2501,02:30,32,555.7,02:29,515.6,09:01,555.7,35,0.0,0.07777346780449965,当日日盘开盘价
20241008,XSIE,能源中心,SC,SC2502,02:30,1,553.6,02:29,515.5,09:01,553.6,3,0.0,0.07390882638215329,当日日盘开盘价
20241008,XSIE,能源中心,SC,SC2503,02:30,1,549.7,02:29,513.6,09:01,549.7,1,0.0,0.07028816199376951,当日日盘开盘价
20250102,XSGE,上期所,AG,AG2502,02:30,3524,7506.0,02:30,7470.0,09:01,7470.0,0,0.004819277108433735,0.004819277108433735,padding价(前收盘)
20250102,XSGE,上期所,AG,AG2503,02:30,20,7501.0,02:30,7483.0,09:01,7483.0,0,0.002405452358679674,0.002405452358679674,padding价(前收盘)
20250102,XSGE,上期所,AG,AG2504,02:30,123,7510.0,02:30,7492.0,09:01,7492.0,0,0.002402562733582488,0.002402562733582488,padding价(前收盘)
20250102,XSGE,上期所,AG,AG2505,02:30,18,7524.0,02:30,7505.0,09:01,7505.0,0,0.002531645569620253,0.002531645569620253,padding价(前收盘)
20250102,XSGE,上期所,AG,AG2506,02:30,24,7543.0,02:30,7515.0,09:01,7515.0,0,0.0037258815701929474,0.0037258815701929474,padding价(前收盘)
20250102,XSGE,上期所,AG,AG2512,02:30,5,7593.0,02:30,7586.0,09:01,7586.0,0,0.0009227524387028737,0.0009227524387028737,padding价(前收盘)
20250102,XSGE,上期所,AL,AL2501,01:00,845,19735.0,01:00,19765.0,09:01,19765.0,0,0.0015178345560333923,0.0015178345560333923,padding价(前收盘)
